IN	SPEAKER	TRANSCRIPT
00:46:59.387	SPEAKER_01	Meistens kam einer von den Jungs gleich mit.
00:47:02.367	SPEAKER_01	Und dann waren sie bei uns weitergespielt.
00:47:04.983	SPEAKER_01	Das war optimal.
00:47:06.925	SPEAKER_01	Das hat gut geklappt.
00:47:08.824	SPEAKER_01	Ja, das war wirklich ein Glücksfall.
00:47:10.324	SPEAKER_01	Ein absoluter Glücksfall, ja, genau.
00:47:14.106	SPEAKER_01	Und irgendwann, als sie dann zur Marienschule ging, da, Gott, irgendwann sind sie groß genug, dass man denen auch einen Schlüssel in die Hand geben kann.
00:47:21.547	SPEAKER_01	Oder wir haben das immer so vereinbart, dass ich, ich habe auch nicht Vollzeit gearbeitet, sondern immer nur so...
00:47:28.628	SPEAKER_01	Ich glaube 70 Prozent oder so um den Dreh.
00:47:33.672	SPEAKER_01	Wir haben das immer gut geregelt gekriegt.
00:47:36.273	SPEAKER_01	Das war eigentlich kein Problem.
00:47:38.876	SPEAKER_01	Hat ihr glaube ich auch ganz gut getan, weil sie mit 18 meinte, ab jetzt kann sie das alles alleine.
00:47:50.393	SPEAKER_01	Das hat nur sehr bedingt geklappt, wie vorauszusehen war.
00:47:54.416	SPEAKER_01	Es war ein bisschen Größenwahnsinn, aber ich konnte sie nicht halten.
00:47:57.340	SPEAKER_01	Sie ist ausgezogen und hat sich dann irgendwie mit anderen Leuten zusammengetan, in einer WG gewohnt.
00:48:05.306	SPEAKER_01	Da waren auch manchmal ein bisschen Leute dabei, wo ich dachte, ich weiß jetzt nicht, ob das so, aber irgendwann schwindet ja auch der Einfluss.
00:48:15.856	SPEAKER_01	Und da kann man dann nur hoffen, dass so das, was davor gelaufen ist, irgendwann wieder zum Tragen kommt.
00:48:24.108	SPEAKER_01	Und das hat auch ganz gut geklappt.
00:48:29.773	SPEAKER_01	Ich kann sagen, für sie war es gut.
00:48:32.574	SPEAKER_01	Für die Persönlichkeitsentwicklung war das echt, die war auch unglaublich aufmüpfig.
00:48:36.577	SPEAKER_01	Also die hat mit zwölf angefangen zu pubertieren und mit 20 aufgehört.
00:48:42.300	SPEAKER_01	Und da waren immer Phasen dabei, wo ich immer dachte, oh, ich glaube, jetzt haben wir es.
00:48:48.590	SPEAKER_01	Und ich habe es kaum zu Ende gedacht, dann kam der nächste Klopper.
00:48:52.030	SPEAKER_01	Also die war sehr anstrengend, kann man sagen.
00:48:55.052	SPEAKER_01	Aber umso besser ist es jetzt.
00:48:57.092	SPEAKER_01	Also die ist richtig toll geworden.
00:49:00.054	SPEAKER_01	Hat gut geklappt.
00:49:02.295	SPEAKER_00	Ja, Vertrauen ist da ja auch ein wichtiger Aspekt.
00:49:04.655	SPEAKER_01	Ja, und auch die Einsicht darin, dass man das nicht ewig steuern kann.
00:49:10.978	SPEAKER_01	Also irgendwann habe ich als Mutter nichts mehr zu sagen.
00:49:15.119	SPEAKER_01	Das ist alles nur noch doof, was ich sage.
00:49:20.708	SPEAKER_00	Sehr gut.
00:49:21.447	SPEAKER_00	Das hat sich dann aber offensichtlich ja gelegt.
00:49:23.889	SPEAKER_00	Ja, ja.
00:49:25.949	SPEAKER_00	Nochmal zurück zu der Zeit in der Frauenstraße 24. Hat dich das politisch gemacht, politischer gemacht, also die Auseinandersetzung?
00:49:36.012	SPEAKER_00	Ja, auf jeden Fall.
00:49:38.233	SPEAKER_01	Also ich war immer sehr interessiert, aber immer so freischwebend.
00:49:44.275	SPEAKER_01	Also ich war immer...
00:49:47.097	SPEAKER_01	Ich fand die ganze 68er-Geschichte für mich hochspannend und ich fühlte mich auch immer mehr auf deren Seite als auf der anderen,
00:49:56.146	SPEAKER_01	die da irgendwie immer beruhigen wollten und so.
00:49:59.603	SPEAKER_01	Ich fand das immer total gerechtfertigt, dass da irgendwie auf die Barrikaden gegangen wurde und so.
00:50:04.885	SPEAKER_01	Das war also wirklich so auch meine Haltung.
00:50:08.228	SPEAKER_01	Aber ich war wie gesagt nie so radikalisiert, dass ich da irgendwie... Es war einfach so meine Haltung.
00:50:17.987	SPEAKER_01	Das mit der Frauenstraße, also die ganze Zeit war ja dann irgendwie auch sehr politisiert.
00:50:24.054	SPEAKER_01	Wie gesagt, durch Atomkraftwerke und Hausbesetzungen und Friedensbewegungen und Pershing II und NATO-Doppelbeschluss und was alles war zu der Zeit.
00:50:36.085	SPEAKER_01	Das war ja alles irgendwie... Und wenn man einmal so in der Szene drin ist, dann...
00:50:41.092	SPEAKER_01	Dann ergreift einen alles, was ringsum passiert.
00:50:45.757	SPEAKER_01	Das hat mich schon sehr politisiert.
00:50:49.340	SPEAKER_01	Es war auch so, dass ich, nachdem das mit der Frauenstraße geklärt war und alles in sicheren Tüchern war, da fühlte ich mich ein bisschen in einem Loch.
00:50:59.509	SPEAKER_01	Ich dachte, das ist jetzt gelaufen, das ist jetzt alles in trockenen Tüchern.
00:51:07.916	SPEAKER_01	Und ich hatte dann auch das Bedürfnis, irgendwo wieder mitzumischen.
00:51:13.338	SPEAKER_01	Und dann bin ich in die DKP eingetreten und relativ bald wieder raus.
00:51:21.943	SPEAKER_01	Also das fand ich dann ein bisschen albern.
00:51:28.365	SPEAKER_01	Also das war nicht meine Welt.
00:51:30.507	SPEAKER_01	Aber es war für mich so ein Ding, wo ich dachte, ich muss jetzt irgendwo mitmachen.
00:51:35.710	SPEAKER_01	Aber Ja, das war nichts.
00:51:40.280	SPEAKER_01	Das war nichts.
00:51:41.481	SPEAKER_01	Also ich hatte nicht das Gefühl, dass da irgendwie ein realistischer Blick auf die Welt vorhanden ist.
00:51:54.923	SPEAKER_00	Aber es ist schon so, dass diese Erfahrungen auch für deine eigene Entwicklung durchaus eine Bedeutung haben.
00:52:01.248	SPEAKER_00	Ja.
00:52:01.427	SPEAKER_00	Die jetzt in der Frauenstraße.
00:52:03.590	SPEAKER_00	Also zusammen mit allem anderen, was sich da so abspielte.
00:52:07.012	SPEAKER_01	Aber das war ja jetzt...
00:52:10.775	SPEAKER_01	Die ganzen Demos, wo wir waren, das war ja jetzt die Leute, die in der Frauenstraße mitgemacht haben, die waren ja auch nicht nur auf die Frauenstraße fixiert,
00:52:20.254	SPEAKER_01	sondern da spielten ja genau das, was ich vorhin nannte, eben genauso eine Rolle.
00:52:25.184	SPEAKER_01	Insofern war ich einfach so Teil einer größeren Bewegung sozusagen.
00:52:32.088	SPEAKER_01	Das fand ich schon für mich eine wichtige Sache.
00:52:35.490	SPEAKER_01	Also ich habe auch nach wie vor meine Haltung, bin vielleicht, in manchen Dingen ein bisschen nachsichtiger geworden.
00:52:43.295	SPEAKER_01	Das ist so wahrscheinlich, kommt wahrscheinlich, wenn man älter wird.
00:52:48.797	SPEAKER_00	Also dich beschäftigen solche Themen auch heute noch, wie zum Beispiel die Wohnungssituation.
00:52:56.422	SPEAKER_00	Da hat sich ja nicht viel dran verbessert.
00:52:58.983	SPEAKER_01	Ich bin nirgendwo mehr engagiert, um es mal so zu sagen.
00:53:01.583	SPEAKER_01	Aber so für mich im Kopf habe ich nach wie vor meine Haltung für bestimmte Bereiche.
00:53:08.963	SPEAKER_01	Und was ich schön finde, dass meine Tochter die auch hat.
00:53:13.206	SPEAKER_01	Die hat das ziemlich so übernommen.
00:53:19.070	SPEAKER_00	Was verbindest du heute mit der Frauenstraße 24, wenn du da vorbeigehst, da reingehst?
00:53:24.653	SPEAKER_00	Ach, nicht mehr viel, muss ich sagen.
00:53:26.414	SPEAKER_01	Also jetzt mit der konkreten Frauenstraße, jetzt habe ich eigentlich gar nichts mehr zu tun.
00:53:30.438	SPEAKER_01	Ich war...
00:53:33.822	SPEAKER_01	Ach, in den letzten Jahren vielleicht drei, vier Mal mal drin abends und das war dann auch meistens nach einer Demo gegen die AfD oder so,
00:53:43.060	SPEAKER_01	dass man sich da nochmal getroffen hat.
00:53:45.797	SPEAKER_01	Und ich kenne niemanden mehr da, ich weiß die Strukturen nicht mehr, wie die da sind.
00:53:53.675	SPEAKER_00	Aber jetzt mit dem Erhalt des Hauses und dass dieses Haus heute noch steht, ich meine, es sind ja nicht viele Beispiele in Münster,
00:54:01.179	SPEAKER_00	die nach so einer Aktion dann noch stehen.
00:54:03.681	SPEAKER_01	Das finde ich nach wie vor eine feine Sache.
00:54:07.744	SPEAKER_01	Also da denke ich auch immer, dass ich...
00:54:11.945	SPEAKER_01	Ja gut, ich habe meinen kleinen Beitrag auch geleistet, der sehr klein war, aber immerhin.
00:54:19.532	SPEAKER_01	Mit Unterschriften sammeln und so.
00:54:22.315	SPEAKER_01	Mir ist dann auch irgendwann mal aufgefallen, dass ich das eigentlich unheimlich gerne gemacht habe.
00:54:26.338	SPEAKER_01	Also Infotische betreuen und Unterschriften sammeln, das fand ich toll.
00:54:31.762	SPEAKER_01	Einfach aus dem einfachen Grund, weil...
00:54:37.706	SPEAKER_01	Und egal, mit wem man gesprochen hat in der Stadt, man hat nur Zuspruch erfahren.
00:54:42.548	SPEAKER_01	Es war also nicht so, dass man da irgendwie schräg angeguckt wurde oder so.
00:54:48.130	SPEAKER_01	Die Unterstützung in der Münsteraner Bevölkerung, die war ja wirklich enorm.
00:54:52.753	SPEAKER_01	Und man hat da immer nur Zustimmung geerntet.
00:54:56.434	SPEAKER_01	Und das war toll, fand ich toll.
00:54:59.737	SPEAKER_00	Das war klasse, ja.
00:55:03.659	SPEAKER_00	Ja, und es gab ja dann auch kulturelle Veranstaltungen.
00:55:07.721	SPEAKER_00	Kannst du dich da noch an was erinnern?
00:55:10.420	SPEAKER_01	Ach, ganz wenig auch.
00:55:12.021	SPEAKER_01	Ganz wenig auch.
00:55:13.302	SPEAKER_01	Also ich habe meine Zeit lang, ich weiß nicht mal mehr wie lange, auch mit einigen anderen in der Gruppe mitgearbeitet, wo wir eben diese Kulturveranstaltungen und in der Kneipe dann immer organisiert haben.
00:55:26.666	SPEAKER_01	Und da wurde immer...
00:55:29.307	SPEAKER_01	Neben dem Holzofen da, neben dem Kohleofen da, wurde dann immer so ein Podest, da wurde die Anlage aufgebaut.
00:55:38.333	SPEAKER_01	Und ich habe den Part auch öfters übernommen, hatte keine Ahnung davon.
00:55:42.416	SPEAKER_01	Anlageaufbau?
00:55:43.797	SPEAKER_01	Keine Ahnung davon.
00:55:46.157	SPEAKER_01	Irgendwer hat mir dann gesagt, der Stöpsel muss da rein und der Stöpsel muss da rein.
00:55:51.302	SPEAKER_01	Und ich habe das immer gemacht und immer gehofft, wenn da irgendwas schief geht, also ich bin da...
00:55:55.943	SPEAKER_01	Außen vor.
00:55:56.483	SPEAKER_01	Ich habe nicht die geringste Ahnung, was da zu machen ist.
00:56:00.565	SPEAKER_01	Aber irgendwie klappte es dann wohl immer oder war immer einer da, den man dann fragen konnte und so.
00:56:07.487	SPEAKER_01	Ja.
00:56:08.606	SPEAKER_01	Aber das war auch immer, ich weiß nicht, ich habe mit Ulla Müller zusammen, wir haben mal ein Film-Michel-Konzert gemacht.
00:56:16.329	SPEAKER_01	Organisiert, wobei man gar nicht organisieren kann man gar nicht sagen, weil das war eigentlich so eine einfache und leichte Geschichte,
00:56:25.233	SPEAKER_01	weil ich glaube Ulla hat bei denen nachgefragt, würdet ihr dann und dann irgendwie ein Soli-Konzert für uns veranstalten und da kam denen auch prompt klar und das war's.
00:56:38.427	SPEAKER_01	Und Ulla und ich, wir haben den da, das war in der alten PH noch, Ulla und ich, wir haben den da abends die Kasse gemacht,
00:56:45.041	SPEAKER_01	die Leute reingelassen und so.
00:56:46.742	SPEAKER_01	Das war eigentlich eine völlig, wie soll ich sagen, unaufwendige Angelegenheit, weil das einfach...
00:56:54.780	SPEAKER_01	Es gab aller Orten Zustimmung.
00:56:56.442	SPEAKER_01	Wenn es um die Frauenstraße ging, dann war das wirklich ganz einfach.
00:56:59.083	SPEAKER_01	Und die Künstler sind dann auch aufgetreten.
00:57:00.583	SPEAKER_01	Und die waren schon Bekannte?
00:57:02.063	SPEAKER_01	Ja, die waren sehr bekannt damals.
00:57:04.264	SPEAKER_01	Und die Hütte war auch rappelvoll nach kurzer Zeit.
00:57:08.985	SPEAKER_01	Oder einmal, das war zu einem Straßenfest.
00:57:12.407	SPEAKER_01	Da habe ich...
00:57:15.438	SPEAKER_01	Mit Eckes Frank telefoniert, genau, der wohnte in München, glaube ich, und ihn gefragt, ob er bereit ist, da eben auch aufzutreten und wollte mit ihm auch finanziell da eine Übereinkunft erzielen.
00:57:31.710	SPEAKER_01	Und ob das realistisch wäre, wenn man eben so und so viel anbietet, ich weiß nicht, wie viel das war.
00:57:37.132	SPEAKER_01	Der hat da also eher leicht angesäuert reagiert, weil er das überhaupt nicht für notwendig erachtete, dass man darüber spricht.
00:57:46.538	SPEAKER_01	Das war für ihn selbstverständlich, dass er da teilnimmt.
00:57:50.059	SPEAKER_01	Und das waren immer so Erlebnisse, wo ich dachte, Mensch...
00:57:53.952	SPEAKER_01	Das macht man gerne, wenn man sofort so einen Zuspruch erfährt.
00:57:58.956	SPEAKER_00	Für die Künstler war das damals auch selbstverständlich zu unterstützen.
00:58:06.380	SPEAKER_00	Du sagtest gerade Straßenfest.
00:58:08.382	SPEAKER_00	Wie viele Straßenfeste hast du denn mitgemacht?
00:58:11.603	SPEAKER_00	Gab es das jedes Jahr?
00:58:14.074	SPEAKER_00	Ich weiß es nicht mehr, ehrlich.
00:58:15.755	SPEAKER_00	Also es gab schon mehrere das Jahr.
00:58:18.057	SPEAKER_01	Und das hieße, dann war die Straße gesperrt?
00:58:20.579	SPEAKER_01	Dann war die Straße gesperrt.
00:58:22.322	SPEAKER_01	Es wurden alle möglichen politischen Organisationen angefragt, die dann auch alle willig kamen.
00:58:30.329	SPEAKER_01	Und die Infostände machen?
00:58:31.610	SPEAKER_01	Die Infostände haben die gemacht.
00:58:33.351	SPEAKER_01	Dann wurden irgendwie so Kleinkünstler eingeladen, Liedermacher.
00:58:39.416	SPEAKER_01	Es wurde ein richtiges Programm entwickelt, wo, an welchem Stand was gerade stattfindet und so.
00:58:45.918	SPEAKER_01	Dann ein Haufen zu essen wurde natürlich angeboten.
00:58:49.239	SPEAKER_01	Da war ja auch der Ausländische Studierendenverein, wie hieß der denn nochmal, die in der Brücke da irgendwie damals waren.
00:58:56.119	SPEAKER_01	Ich weiß es nicht mehr.
00:59:01.909	SPEAKER_00	Jedenfalls die internationale Küche war gesichert.
00:59:04.070	SPEAKER_01	War gut vertreten immer, ja genau.
00:59:08.074	SPEAKER_01	Und auch da war immer schwer was los.
00:59:11.396	SPEAKER_00	Also da war wirklich... Kam denn da jetzt...
00:59:16.423	SPEAKER_00	In erster Linie Studierende oder waren das auch Nachbarn?
00:59:21.347	SPEAKER_01	Ich glaube, da ist die halbe Stadt durchgegangen, hatte ich so das Gefühl immer.
00:59:26.969	SPEAKER_01	Und es wurde auch viel unterstützt.
00:59:28.731	SPEAKER_01	Ich weiß noch, die Frau Lampe hieß die, glaube ich, von der Bäckerei unten an der Ecke.
00:59:34.094	SPEAKER_01	Da durfte man immer Strom abzapfen bei ihr.
00:59:36.695	SPEAKER_01	Da hat sie bereitwillig zur Verfügung gestellt.
00:59:39.036	SPEAKER_01	Daran kann ich mich noch dunkel erinnern, dass also auch da immer eine Unterstützung da war.
00:59:44.530	SPEAKER_01	Wo der Rest herkam, weiß ich nicht mehr.
00:59:46.413	SPEAKER_01	Aber auf jeden Fall, das hat immer funktioniert.
00:59:48.856	SPEAKER_01	Die hat immer zugesagt, wenn man angefragt hat.
00:59:57.925	SPEAKER_01	Die Straßenfeste waren schon irgendwie auch so Events, die für die ganze Stadt waren, hatte ich so den Eindruck.
01:00:06.869	SPEAKER_01	Zumindest rückblickend.
01:00:08.873	SPEAKER_00	Wenn du mal überlegst, was waren denn, also es gab ja einige besetzte Häuser in Münster, aber das war nach, als du kamst,
01:00:15.200	SPEAKER_00	vermutlich waren die alle schon geräumt.
01:00:17.385	SPEAKER_00	Was waren denn die Erfolgsfaktoren, dass die Frauenstraße 24 da war?
01:00:22.487	SPEAKER_00	Das geschafft hat?
01:00:24.188	SPEAKER_01	Also ich glaube, ein ganz großes Plus war, dass da nicht irgendwie krawallig drangegangen wurde an das Thema.
01:00:32.152	SPEAKER_01	Da muss man auch Bernd also wirklich über einen grünen Klee loben, dass er da irgendwie eine ganz ruhige und sachliche Art hatte,
01:00:39.444	SPEAKER_01	da irgendwie das Ganze anzugehen und sehr überlegt und so.
01:00:42.800	SPEAKER_01	Also es gab nie irgendwie Gut, es gab Demos, natürlich, aber nie in so einer aggressiven Form, indem man so einem Gegner angegangen ist.
01:00:55.936	SPEAKER_01	Sondern es war immer auf einer Gesprächsebene, auf einer sehr guten und sehr überlegten Gesprächsebene.
01:01:05.960	SPEAKER_01	Ich glaube, das war das Erfolgsrezept bei dem Ganzen.
01:01:10.661	SPEAKER_01	Sodass man auch bei der Bevölkerung einfach gut angekommen ist.
01:01:13.983	SPEAKER_01	Man hat nie irgendwie...
01:01:16.864	SPEAKER_01	Krawallig irgendwie argumentiert, sondern immer sachlich und das aber mit Vehemenz, klar und deutlich.
01:01:26.771	SPEAKER_00	Ja, die Aktionen waren ja teilweise auch sehr kreativ, die standgefunden haben.
01:01:32.134	SPEAKER_00	Kannst du dich dann noch an Sachen erinnern?
01:01:35.735	SPEAKER_01	Ach nee, nicht viel.
01:01:37.617	SPEAKER_01	Also ich kann mich erinnern, dass ich ein paar Mal an irgendeinem Info stand, beteiligt war.
01:01:45.601	SPEAKER_01	Ich kann mich erinnern, dass ich Unterschriften gesammelt habe und das ist mir auch erst wieder eingefallen, als Bernd mir Fotos geschickt hat,
01:01:54.342	SPEAKER_01	wo ich noch mit meinem Hund damals auf dem Prinzipalmarkt stand, mit der Mappe in der Hand und mit einer älteren Dame am verhandeln war.
01:02:02.737	SPEAKER_01	Ich hatte das auch schon ganz weg.
01:02:05.320	SPEAKER_00	Kannst du dich an die Verhüllungsaktion erinnern?
01:02:08.293	SPEAKER_01	Ja, aber auch nur ganz dunkel.
01:02:09.693	SPEAKER_01	Ich kann mich erinnern, es ging ja über ein paar Wochen, glaube ich, dass irgendwann die Bewohner doch alle den Kaffee auf hatten.
01:02:21.056	SPEAKER_01	Weil einfach das auch keine schöne Wohnsituation ist.
01:02:24.418	SPEAKER_01	Zumindest wie die vorne.
01:02:25.358	SPEAKER_01	Ja, genau.
01:02:27.099	SPEAKER_01	Mit der dunklen Plane vorm Gesicht, das ist ja jetzt nicht so schön.
01:02:32.139	SPEAKER_01	Und dann gab es noch diesen anachronistischen Zug.
01:02:35.530	SPEAKER_01	Vom AStA, genau, zu der Jubiläumsfeier der Uni.
01:02:40.391	SPEAKER_01	Da habe ich aber auch nur noch ganz dunkle Erinnerungen dran.
01:02:49.275	SPEAKER_01	Also ich habe dir im Vorfeld schon gesagt, ich habe ja die große Gabe, Dinge, die abgeschlossen sind, ganz schnell auch für mich abzuschließen und nach hinten zu packen.
01:03:00.646	SPEAKER_01	Und es fällt mir wirklich sehr schwer, mich so an viele Einzelheiten zu erinnern.
01:03:04.387	SPEAKER_00	Ist ja auch schon lange her.
01:03:07.608	SPEAKER_00	Von daher, alles gut.
01:03:09.429	SPEAKER_00	Da hast du ja einige Sachen auch nochmal wieder benannt.
01:03:16.771	SPEAKER_00	Einfach die Frage, gibt es noch was, was wir bis jetzt nicht angesprochen haben, was du aber noch unbedingt loswerden möchtest,
01:03:24.961	SPEAKER_00	bezogen auf das Thema...
01:03:31.909	SPEAKER_00	Also ich habe immer noch auch immer gefragt nach der Rolle der Frauen in dieser ganzen Auseinandersetzung.
01:03:39.492	SPEAKER_01	Ja, ich meine, das war jetzt auch Frauen bewegte Zeit.
01:03:51.139	SPEAKER_00	Wie hast du die Frauen empfunden, die da gewohnt haben, die da gearbeitet haben?
01:03:56.869	SPEAKER_00	Ja, wie war das?
01:04:01.313	SPEAKER_01	Also ich weiß, dass das wohl eine sehr große Aufbruchstimmung war, jetzt auch für Frauen, auf jeden Fall.
01:04:15.268	SPEAKER_01	Wobei ich mir ganz nebenbei als Einschub, ich habe das Gefühl, jetzt ist es eher wieder rückschrittlich, ist mein Empfinden so.
01:04:23.492	SPEAKER_01	Ich habe das Gefühl, wir waren damals weiter.
01:04:26.594	SPEAKER_01	Vielleicht irre ich mich, oder die Schwerpunkte haben sich geändert, ich weiß es nicht.
01:04:30.576	SPEAKER_01	Aber ich hatte schon das Gefühl, dass wir da schon sehr aufmüpfig waren und sehr...
01:04:39.534	SPEAKER_01	Versucht haben, unseren Stand irgendwie zu behaupten.
01:04:43.119	SPEAKER_01	Ich weiß jetzt nicht, ob das da schon so gelungen ist damals.
01:04:46.423	SPEAKER_01	Ich weiß es nicht.
01:04:47.905	SPEAKER_01	Von der Haltung her auf jeden Fall.
01:04:50.248	SPEAKER_01	Ich weiß, es gab mal noch eine Aktion, genau, da ging es darum, Frauen zur Bundeswehr.
01:04:54.634	SPEAKER_01	Und Da gab es auch eine Riesenaktion, wo wir alle irgendwie am Prinzipalmarkt oder beim Stadthaus aufgelaufen sind und haben Unterschriften geleistet und haben uns verweigert,
01:05:08.442	SPEAKER_01	Wehrdienstverweigerung der Frauen.
01:05:11.224	SPEAKER_01	Wobei das manchmal ein bisschen falsch verstanden wurde, weil...
01:05:15.146	SPEAKER_01	Viele, die gesagt haben, wieso, ihr wollt doch sonst auch gleichberechtigt sein, warum hier jetzt plötzlich nicht und so.
01:05:22.190	SPEAKER_01	Und uns, oder mir zumindest, mir ging es darum, ich wollte überhaupt keine Bundeswehr, nicht nur keine Frauen in der Bundeswehr,
01:05:30.621	SPEAKER_01	sondern überhaupt keinen Militärdienst.
01:05:33.275	SPEAKER_01	Und ich glaube, das wurde ein bisschen falsch verstanden von vielen, dass sie das irgendwie abgewertet haben.
01:05:39.713	SPEAKER_00	Ja, zumindest kann man auch sagen, dann fangt erstmal bei den anderen Dingen an.
01:05:43.376	SPEAKER_00	Ja, ja, genau.
01:05:44.016	SPEAKER_00	Und nicht auch bei der Bundeswehr.
01:05:45.755	SPEAKER_00	Genau, genau.
01:05:46.757	SPEAKER_01	Ist ja gleichberechtigt.
01:05:47.436	SPEAKER_01	Wenn es schon darum geht, genau, ja.
01:05:52.039	SPEAKER_00	Nein, die Frauen, die jetzt in dem Haus wohnten, haben ja schon auch alle da tatkräftig mitgewirkt.
01:05:57.860	SPEAKER_01	Ja, waren ja auch alle organisiert, wenn ich mich recht erinnere.
01:06:02.782	SPEAKER_01	Ich glaube, die waren alle, oder?
01:06:05.143	SPEAKER_01	Nein, nicht alle, aber viele doch.
01:06:07.563	SPEAKER_00	Ja, und auch in der Kneipe war es selbstverständlich, dass die Frauen da auch alleine reingingen.
01:06:14.969	SPEAKER_00	Das, glaube ich, war damals, wurde auch so respektiert.
01:06:19.052	SPEAKER_01	Ja, also ich glaube, das war schon ein relativ offener Raum da.
01:06:23.534	SPEAKER_01	Also das, doch, das glaube ich schon.
01:06:27.737	SPEAKER_01	Aber ich habe für mich eigentlich auch nie so eine...
01:06:32.809	SPEAKER_01	Ehrlich soll ich sagen.
01:06:34.672	SPEAKER_01	Also ich habe immer so getan, als wäre ich gleichberechtigt.
01:06:38.014	SPEAKER_01	Ob ich es war oder nicht.
01:06:39.255	SPEAKER_01	Also ich bin immer davon ausgegangen.
01:06:40.936	SPEAKER_01	Ich habe immer so getan.
01:06:43.639	SPEAKER_01	Und ich glaube, das hat mir auch viel geholfen, dass man das für mich als selbstverständlich hinnimmt.
01:06:51.264	SPEAKER_00	Dementsprechend trittst du dann ja auch auf.
01:06:53.666	SPEAKER_01	Ja, genau.
01:06:55.309	SPEAKER_01	Es gibt wahrscheinlich auch noch diese Vereinigung von alleinerziehenden Müttern und Vätern oder so.
01:07:05.028	SPEAKER_01	Gab es jedenfalls.
01:07:07.911	SPEAKER_01	Ich habe da nie mitgemacht.
01:07:09.050	SPEAKER_01	Ich wollte, ich fand das total doof, weil ich wollte mir nicht selber dieses Stigma irgendwie diese Opferrolle antun.
01:07:17.456	SPEAKER_01	Für mich war es selbst, ich bin alleinerziehend, klar, aber ich erwarte, dass ich da keine Absprüche erfahre dadurch und dass ich genauso respektiert werde und meine Leistung anerkannt bin wie von anderen.
01:07:29.864	SPEAKER_01	Also das war einfach meine Haltung.
01:07:31.766	SPEAKER_01	Ich habe mich da nie irgendwie in so eine in so eine Rolle drängen lassen, irgendwie als arme Alleinerziehende, die alles alleine regeln muss.
01:07:42.795	SPEAKER_01	War nicht meins.
01:07:44.657	SPEAKER_00	Ja, es ist höchstwahrscheinlich dann auch eine Ausstrahlung, die man dann hat.
01:07:49.641	SPEAKER_00	Auf der anderen Seite, wie du vorhin erzählt hast, hattest du natürlich auch super Bedingungen, die vielleicht andere nicht hatten.
01:07:56.288	SPEAKER_00	Die sich dann erstmal um ihre Situation nochmal anders kümmern mussten.
01:07:59.210	SPEAKER_00	Du meinst jetzt von meiner früheren Enttäuschung?
01:08:02.012	SPEAKER_00	Als allein der Ziegel guter war, wo du erzählt hast mit deinen Nachbarn.
01:08:06.016	SPEAKER_00	Ach so, ja, das war natürlich schon eine super Konstellation.
01:08:10.820	SPEAKER_01	Ein Glücksgriff wirklich da, das war schon richtig toll.
01:08:14.724	SPEAKER_01	Aber ich habe auch viel erfahren.
01:08:16.505	SPEAKER_01	Ich habe viel mit Müttern zu tun gehabt in dem Alter, wo viele das ein bisschen vor sich hergetragen haben, dieses Alleinerziehendsein.
01:08:26.470	SPEAKER_01	Das hat mich eigentlich nie interessiert.
01:08:29.451	SPEAKER_01	Ich reg mich auch heute noch ganz furchtbar auf, wenn ich irgendwo irgendwelche Berichte lese von irgendwelchen Kids, die sich daneben benommen haben oder irgendwas angestellt haben oder in die Kriminalität abgerutscht sind oder was auch immer.
01:08:43.860	SPEAKER_01	Wenn dann immer erwähnt wird, die alleinerziehende Mutter, da geht mir das Messer in die Tasche auf, ganz ehrlich.
01:08:51.390	SPEAKER_01	Ja, das ist auch ein Stigma.
01:08:52.752	SPEAKER_01	Das finde ich ganz furchtbar, weil es wird nie erwähnt, oder gibt es eine Untersuchung, ob da Alleinerziehende irgendwie mehr Kriminelle hervorbringen als sogenannte glückliche Familien oder so?
01:09:05.622	SPEAKER_01	Ich glaube es nicht.
01:09:06.663	SPEAKER_01	Ich kann es mir auch nicht vorstellen, dass es irgendwie damit zu tun hat.
01:09:09.747	SPEAKER_01	Aber es wird immer erwähnt.
01:09:13.149	SPEAKER_01	Die alleinerziehende Mutter.
01:09:14.470	SPEAKER_01	Stigma mit Graditionshintergrund.
01:09:16.672	SPEAKER_01	Genau, das ist auch so ein Punkt.
01:09:22.618	SPEAKER_00	Magda, noch irgendwas, was dir einfällt?
01:09:25.680	SPEAKER_00	Mir fällt im Moment nichts mehr ein.
01:09:28.224	SPEAKER_00	Ich bin schon froh, dass ich überhaupt so viel reden konnte.
01:09:34.310	SPEAKER_00	Ja gut, dann würde ich sagen, machen wir mal Stopp.
