IN	SPEAKER	TRANSCRIPT
00:45:11.263	SPEAKER_00	das waren die CDUler und zum Teil natürlich der RCLS als Ableger unter der CDU an der Hochschule.
00:45:31.351	SPEAKER_00	Also das ist eine Zeitschaltruhe.
00:45:35.934	SPEAKER_02	Ja, ja, ich gucke jetzt gleich mal in die...
00:45:53.947	SPEAKER_00	Also die eigentlichen Gegner, so wie im Schulbuch, macht wie du willst, die eigentlichen Gegner, so wie Sie im Schulbuch oder im Lehrbuch kennenlernen,
00:46:07.768	SPEAKER_00	das sogenannte Kapital oder so, das hat sich in Münster natürlich anders geäußert.
00:46:16.427	SPEAKER_00	Also es gab nicht große Konzerne, die jetzt irgendwie nennenswert hätten eingegriffen.
00:46:22.472	SPEAKER_00	Die Konzerne, die das ja später alles nach und nach rausgekriegt haben durch Politik in der DKP, selbst unsere Betriebsgruppen,
00:46:30.080	SPEAKER_00	hat das nicht gejuckt.
00:46:31.478	SPEAKER_00	Also ein Konzern wie Glaserit oder BASF später, das war denen scheißegal, das hat die nicht weiter gejuckt.
00:46:38.443	SPEAKER_00	Der Gegner hier in Münster waren...
00:46:41.184	SPEAKER_00	Ich nenne das mal die Paul-Bürger.
00:46:43.367	SPEAKER_00	Also die Leute, die auf dem Prinzipalmarkt waren und die auch ein genaues Bild hatten von den Figuren aus der Frauenstraße und die genau gesagt haben,
00:46:52.937	SPEAKER_00	das sind die, da muss man den Anfängen wehren.
00:46:55.976	SPEAKER_00	Das heißt, du hast also eine Gemengelage gehabt von Leuten, die gegen...
00:47:00.782	SPEAKER_00	Die gegen die Besetzung gewesen sind, alles was damit zusammenhängt, aus der einfachen Überlegung heraus, dass sie gesagt haben,
00:47:07.637	SPEAKER_00	wenn die heute dieses Haus besetzen, besetzen sie morgen mal ein Eigenheim.
00:47:11.728	SPEAKER_00	Das war auch das Niveau von Friedrich Adolf Jahn, zum Beispiel die Bundestagsabgeordneten, der CDU damals in der Zeit.
00:47:21.052	SPEAKER_00	So haben die das interpretiert.
00:47:22.594	SPEAKER_00	Das heißt, die nehmen, oder was der Steck damals als Plakat gemacht hat, aber da pass auf, die SPD nimmt euch eure Willen im Tessin weg.
00:47:31.981	SPEAKER_00	Also diese Leute, und das war in Münster mehr, als wir gedacht haben.
00:47:38.885	SPEAKER_00	Also das sollte man nicht unterschätzen.
00:47:40.706	SPEAKER_00	Und ich würde auch bis zum Schluss sagen, bis heute, das habe ich immer noch nicht alles genau durchschaut, obwohl ich einige Leute von der Schulzeit her noch kannte,
00:47:49.971	SPEAKER_00	also Weidkamp aus dem Schnitzlerhaus oder ein paar andere Leute, wo man ungefähr wusste, wie die so alle ticken.
00:47:56.318	SPEAKER_00	Aber was diese Elternschaft oder die Kaufmannschaft angeht und wie die Einflüsse da laufen, das war sehr, sehr undurchsichtig.
00:48:05.264	SPEAKER_00	Aber man kann das rekonstruieren, wenn man sich nur den Rat anguckt, den Rat aus der damaligen Zeit.
00:48:11.264	SPEAKER_00	Also die da alle im Rat gesessen haben.
00:48:13.545	SPEAKER_00	Da waren viele dabei.
00:48:14.746	SPEAKER_00	Also ich habe Philibri, das ist so ein Punkt, der mir da gerade noch vor Augen ist.
00:48:19.648	SPEAKER_00	Der hat so eine große Brennstoffhandlung im Hafen gehabt.
00:48:22.911	SPEAKER_00	Wie hieß der?
00:48:25.612	SPEAKER_00	Philibri.
00:48:26.193	SPEAKER_00	Oder dieser andere, der Junge mit so einem Pannemann-Gesicht.
00:48:31.076	SPEAKER_00	Ich gucke mal auf den Namen nicht mehr.
00:48:32.456	SPEAKER_00	Das ist dem Alter geschuldet.
00:48:34.318	SPEAKER_00	Robert, Robert?
00:48:36.880	SPEAKER_00	Ja, Robert, glaube ich.
00:48:38.581	SPEAKER_00	Julius Robert Bosch-Kohler.
00:48:40.817	SPEAKER_00	Also solche Firmen, die auch immer eine Rolle spielten, also von ihrer Reputation im Stadtrat her, für die war das das Schlimmste,
00:48:49.139	SPEAKER_00	was man sich vorstellen konnte.
00:48:53.365	SPEAKER_00	Gepflegte Menschen waren, die haben sich ja nicht so ins Gemenge begeben.
00:48:56.907	SPEAKER_00	Die Polizei kannst du ja schicken.
00:48:59.268	SPEAKER_00	Die haben das ja freiwillig gemacht, aber die natürlich nicht.
00:49:01.849	SPEAKER_00	Die sind natürlich nicht vorgegangen und haben da Eier geschmissen oder sowas.
00:49:05.289	SPEAKER_00	Aber die haben natürlich an den Stricken ungeheuer gedreht und viel gemacht.
00:49:10.411	SPEAKER_00	Das war so eine Art unsichtbarer Gegner, der nur über Einfluss, über Stimmung und über solche Sachen das gemacht hat.
00:49:18.775	SPEAKER_00	Da ist der Verlag Aschendorf ganz vorne weg, die Westfälischen Nachrichten, ganz übel in der Berichterstattung.
00:49:24.478	SPEAKER_00	Da hat es sich nachher ein bisschen besser gelegt, aber das waren volle Kerne.
00:49:28.478	SPEAKER_00	Wenn man sich anschaut, was damals geschrieben worden ist von Eberhard Obermeier, Erhard Obermeier, diese Arschte, kenne ich ja.
00:49:35.442	SPEAKER_00	Da sieht man das genau.
00:49:37.603	SPEAKER_00	Das sind so richtig, wo die sich da abgearbeitet haben an uns.
00:49:42.534	SPEAKER_01	Sagen wir mal was zur Rolle der Kneipe.
00:49:45.094	SPEAKER_01	Heutzutage hat man ja andere Kommunikationsmöglichkeiten.
00:49:48.817	SPEAKER_01	Damals war die Kneipe ja auch ein Kommunikationsort.
00:49:51.697	SPEAKER_00	Ja, man musste es auch ein bisschen runterziehen.
00:49:54.978	SPEAKER_00	Also als das Haus dann, als ich sage, diese zweite Phase, als man das alles so halbwegs geordnet hatte und man in dieser Ordnung erstmal überwintern konnte,
00:50:04.748	SPEAKER_00	da hat man natürlich gesagt, macht mal eine Kneipe.
00:50:08.025	SPEAKER_00	Jetzt gab es einen Vorteil, es gab eine Lizenz in dem Haus.
00:50:11.465	SPEAKER_00	So eine Kneipenlizenz.
00:50:12.545	SPEAKER_00	Das war ein Zufall, weil da vorher eine Konditorei war.
00:50:14.626	SPEAKER_00	Da wusste aber gar keiner richtig.
00:50:16.768	SPEAKER_00	Da haben wir gesagt, jo, dann machen wir, wenn man nicht weiter weiß, machen wir eine Kneipe.
00:50:20.751	SPEAKER_00	Das ist ja relativ schnell gesagt und dann kann man das machen.
00:50:23.914	SPEAKER_00	Das war auch mit diesem Überschwang, hat das auch geklappt.
00:50:27.376	SPEAKER_00	Dann hatte man...
00:50:28.617	SPEAKER_00	Geldverdienstmöglichkeit, man hatte einen Treffpunkt gehabt, man konnte kleine Veranstaltungen machen, das ging später ein bisschen besser los nach den ersten Umbauten,
00:50:36.876	SPEAKER_00	weil das ja am Anfang alles ein bisschen durcheinanderig war.
00:50:39.945	SPEAKER_00	Man hatte einen Feierpunkt, das war alles gut.
00:50:43.867	SPEAKER_00	Und das ist darüber, hat interessanterweise natürlich auch heute, wenn man Leute fragt, sagen alle natürlich die Kneipe.
00:50:52.313	SPEAKER_00	Also die Besetzung kennt ja keiner.
00:50:54.668	SPEAKER_00	Also in der Phase, wo wir, wir haben ja mal eine Umfrage gemacht, 40 Jahre danach, unter Gästen und so, wo sie eigentlich essen,
00:51:02.088	SPEAKER_00	ich weiß nicht, ob du das kennst, gibt es ja in den Unterlagen, so dann diese Erhebung vom Verein damals, wenn du dir das Ergebnis anguckst, das wusste ich, das haben die gar nicht mehr am Mund gehabt.
00:51:13.818	SPEAKER_00	Die Kneipe, das fanden sie alle gut.
00:51:15.980	SPEAKER_00	Ja, besetztes Haus, ja, wenn du heute einfach so, was ist das denn, besetztes Haus, also...
00:51:21.014	SPEAKER_00	Du kannst nichts erwarten mehr.
00:51:22.416	SPEAKER_00	Finde ich auch nicht schlimm.
00:51:23.516	SPEAKER_00	Das war auch der Grund, warum wir dann umgepolt haben und gesagt haben, wir müssen eigenständig ein kulturelles prägen, eine kulturelle Prägung entwickeln,
00:51:32.175	SPEAKER_00	der Gestalt, dass ich die nicht immer auf die Vergangenheit beziehe, weil das hält nicht.
00:51:37.722	SPEAKER_00	Also ich muss was anderes finden.
00:51:40.664	SPEAKER_00	Das muss eure Sache werden.
00:51:41.905	SPEAKER_00	Also überlegt, was ihr macht.
00:51:43.885	SPEAKER_00	Musik der Völker, weiß der Kugel, wird mir alles egal, aber Hauptsache, muss eure Sache werden.
00:51:53.425	SPEAKER_01	Aber zur damaligen Zeit war es ja wirklich auch eine Kommunikation.
00:51:58.487	SPEAKER_00	Ja, im wahrsten Sinne des Wortes.
00:51:59.648	SPEAKER_00	Du konntest ja immer hingehen.
00:52:01.068	SPEAKER_00	Alle sagen, wenn du nicht weiter wusstest, selbst wenn die Leute mal schlafen wollten oder sonst was, wusste jeder, da finde ich immer eine Anlaufadresse.
00:52:08.612	SPEAKER_00	Ich habe da ein Umfeld um mich herum, was sozusagen Gleichgesinnte sind.
00:52:14.713	SPEAKER_00	Und ja, das Aufenthaltsort war einfach gut.
00:52:17.574	SPEAKER_00	Man muss zu dem Zeitpunkt natürlich auch sagen, was gab es Anfang der 70er, Mitte der 70er Jahre an Kneipen, die Kneipenstruktur in Münster.
00:52:26.938	SPEAKER_00	Da gab es ja Schwarze Schaf, das war aber, das war ein kleines Ding, muss ich das genau angucken.
00:52:33.121	SPEAKER_00	Dann gab es hier Kavete, die kamen dann ein bisschen später danach, da war aber so ein Kneipenviertel, das war dann schon so ein bisschen auch schickimicki-mäßig und so,
00:52:42.614	SPEAKER_00	aber jetzt sagen wir mal so ein bisschen urwüchsiger.
00:52:46.108	SPEAKER_00	Und urtümlich war die Frauenstraße die einzigste Halpe damals.
00:52:50.528	SPEAKER_00	Also wo du sagst, das ist, die nimmst du ab, dass die das selbst alles machen.
00:52:55.030	SPEAKER_00	So fehlerhaft und so leicht, wie man das nicht geprallen konnte und so, hat das jeder sofort geglaubt.
00:53:06.112	SPEAKER_01	Was würdest du sagen, was bedeutet die Auseinandersetzung um die Frauenstraße heute?
00:53:13.666	SPEAKER_00	Also heute würde ich sagen, ist das für mich eines der Beispiele, wo man sagen kann, dass sich kämpfen lohnt und dass, was man jetzt verkürzt,
00:53:23.570	SPEAKER_00	auch kalenderspruchmäßig sein, dass sich kämpfen lohnt und dass man es nicht...
00:53:30.161	SPEAKER_00	Dass es nichts so Kleines gibt, um das es sich nicht lohnt zu kämpfen.
00:53:34.342	SPEAKER_00	Das heißt, ich kann nicht sagen, also ich fange dann erst an zu kämpfen, wenn es um die große Sache geht, sondern als Beispiel der Frauenstraße,
00:53:41.279	SPEAKER_00	es lohnt sich auch um kleine Sachen zu kämpfen, wo sonst jeder gesagt hat, ach was soll das, naja gut, lass uns da nicht dran verkämpfen.
00:53:47.967	SPEAKER_00	Sondern das Beispiel ist genau an den Sachen, wo man meint, es lohne sich nicht, muss man Hartnäckigkeit beweisen und dranbleiben.
00:53:57.590	SPEAKER_00	Die Voraussetzung ist immer nur, dass in diesem Kampf selbst deutlich wird, was ich haben will.
00:54:02.432	SPEAKER_00	Und was nie untergegangen ist, ist immer, was ich heute noch sagen kann, preiswerter Wohnraum für Studenten.
00:54:08.115	SPEAKER_00	Das heißt, ich kann jederzeit sagen, das haben wir geschafft.
00:54:13.099	SPEAKER_00	Die Kneife, ob die das Bier hat oder das Bier hat, das ist egal.
00:54:16.400	SPEAKER_00	Aber die Tatsache, dass ich preiswerten Wohnraum bewahrt habe, nicht flächendeckend, das weiß ich auch, aber es geht.
00:54:23.844	SPEAKER_00	Das ist das Beispiel.
00:54:25.958	SPEAKER_00	Es geht um, man kann viel mehr Kraft daraus ziehen, wenn man sich damit auseinandersetzt, als man meint.
00:54:31.704	SPEAKER_00	Also man muss mal gucken, wie das jetzt mit diesen beiden Jubiläen 40 und 50 Jahre wird, was da bleibt.
00:54:38.791	SPEAKER_00	Es ist ja auch völlig klar, wenn du heute zurückguckst, So wie ich jetzt urteile, urteile ich natürlich, ja gut, ich habe mich immer anders daran beschäftigt.
00:54:46.911	SPEAKER_00	Ich habe ja noch viele Interviews geben müssen da bei WDR und wo auch immer.
00:54:52.253	SPEAKER_00	Und wo ich das immer gesagt habe, also ich kann mich an eines jetzt vor zwei, drei Jahren oder drei, vier Jahren erinnern.
00:54:58.956	SPEAKER_00	Im WDR haben sie mich da mal bei irgendeiner dieser Nachmittags-Kaffeesendungen, ich weiß nicht, wie das alles heißt, da musste ich da auftreten,
00:55:07.287	SPEAKER_00	weil sie da eine Live-Schalte machen wollten mit alten Menschen.
00:55:14.063	SPEAKER_00	In Berlin, ich weiß nicht wo das war, im Osten war das, die hatten denn irgend so ein Begegnungszentrum besetzt, eine kurze Zeit lang.
00:55:22.871	SPEAKER_00	Und dann hatten wir dann auch als Verein ordentliche Sony-Erklärungen und so weiter gemacht und da hatte wohl irgend so ein Reporter bei WN die glänzenden Ideen gehabt,
00:55:32.228	SPEAKER_00	uns dann sowas zwischenzuschalten.
00:55:34.197	SPEAKER_00	Besetzung von damals, Besetzung heute, die gleiche Generation, beide weißhaarig und so, fand der Wind witzig oder sie, ich weiß gar nicht,
00:55:41.659	SPEAKER_00	was das war.
00:55:42.422	SPEAKER_00	Und dann haben wir darüber gesprochen.
00:55:45.643	SPEAKER_00	Da warst du natürlich immer gezwungen, sowas zu sagen.
00:55:48.184	SPEAKER_00	Da habe ich auch gesagt, wenn du sowas machst, Aber kannst du, das ist die Lehre heute, nicht verlieren, auch wenn du es nicht bewahrst,
00:55:54.975	SPEAKER_00	das ist jetzt ein bisschen dialektisch ausgedrückt, aber du kannst nicht verlieren, wenn du nicht so wärst, weil du bezogen auf deine Haltung, auf deine Glaubwürdigkeit, auf deine Ausstrahlung nur gewinnen kannst.
00:56:06.161	SPEAKER_00	Du kannst immer Sachen verlieren, das ist klar, das geht nicht anders hier, aber das sind die Kräfteverhältnisse, die sind immer so,
00:56:11.120	SPEAKER_00	wie sie sind.
00:56:11.706	SPEAKER_00	Aber wenn du nur auf dich selbst guckst, an der Stelle, was viele ja sagen, ich will mich verwirklichen, ich will mehr als nur funktionieren in so einem System,
00:56:19.547	SPEAKER_00	dann kannst du nur gewinnen, wenn du dich wehrst.
00:56:23.387	SPEAKER_01	Ja, das war auch so ein Fazit, was einige, die ich jetzt schon interviewt habe, auch gesagt haben, dass sie da was mitgenommen haben für ihr eigenes Leben.
00:56:32.454	SPEAKER_01	Das ist der Punkt.
00:56:33.175	SPEAKER_01	Kannst du das für dich jetzt auch bestätigen?
00:56:35.496	SPEAKER_00	Ja, nein, das ist ganz klar.
00:56:37.057	SPEAKER_00	Ich habe es immer anders bewusst, weil ich immer mich davon leiten darf.
00:56:40.661	SPEAKER_00	Das ist eine andere Geschichte.
00:56:42.262	SPEAKER_00	Aber das hat was zu tun mit meiner Ausbildung als Historiker.
00:56:45.605	SPEAKER_00	Ich habe ja viel auch zur Geschichte der Arbeit gemacht und so.
00:56:48.847	SPEAKER_00	Das war für mich natürlich ein Punkt.
00:56:51.809	SPEAKER_00	Aber jetzt kann ich es beschreiben, ich kann sagen, also ich muss nicht verweisen auf die Tore bei Oesch, die aufgegangen sind,
00:56:59.780	SPEAKER_00	wenn dann die Kumpels rausgekommen sind und so, wie 69 da für 30 Pfennig mehr zu streiken und sowas.
00:57:06.159	SPEAKER_00	Nee, in so einem kleinen Bereich kann man das gut darstellen und zwar auch überzeugend in den Biografien der Leute, ohne irgendwas zu romantisieren,
00:57:14.577	SPEAKER_00	ohne was zu verklären.
00:57:15.925	SPEAKER_00	Aber das ist eben der Zusammenhang.
00:57:18.405	SPEAKER_00	Aber dadurch, dass es durch die Politisierung immer doch ein großes Reflexionsniveau gegeben hat, das war ja immer, wir haben ja immer viel über uns selbst nachgedacht,
00:57:29.268	SPEAKER_00	immer diskutiert und gestritten und alles Mögliche.
00:57:32.670	SPEAKER_00	Das hat das natürlich mit befördert einfach.
00:57:34.831	SPEAKER_00	Was verbindest du heute mit der Frauenstraße 24?
00:57:41.891	SPEAKER_00	Alles das, was ich gerade erzählt habe.
00:57:43.432	SPEAKER_01	Ja, mit Blick auf die politische Situation.
00:57:46.534	SPEAKER_00	Für mich ist das nach wie vor das Beispiel schlechthin.
00:57:50.717	SPEAKER_00	Das Problem ungelöst.
00:57:52.639	SPEAKER_00	Das Problem ist ungelöst, aber ich habe die Möglichkeit zu sagen, dass was verändert worden ist.
00:57:59.304	SPEAKER_00	Also ich würde sagen, heute haben wir Möglichkeiten, auch studentische Wohnungsnot besser zu lösen als damals.
00:58:10.081	SPEAKER_00	Nur, es ist die Frage, ohne Kampf, ohne Aktionsdruck, ohne Einsatz wird es nicht gehen.
00:58:17.447	SPEAKER_00	Darum bleibt es gleich.
00:58:19.128	SPEAKER_00	Also es gibt nicht eine Situation...
00:58:21.695	SPEAKER_00	Die materielle ist ja nur wesentlich besser.
00:58:23.956	SPEAKER_00	Das wird ja jeder erst mal sagen können im Vergleich zu früher, wenn du dir heute Studentenwohnungen und so weiter anguckst,
00:58:31.144	SPEAKER_00	Studentenheime und so, hat sich ja erst mal sehr viel getan.
00:58:34.719	SPEAKER_00	Aber vom Grundsatz her, dass für alle preiswerter Wohnraum zur Verfügung steht und dass sie auch dann studieren können unter halbwegs gesicherten Wohnungen,
00:58:46.986	SPEAKER_00	und überschaubaren Bedingungen, da hat sich noch nicht so viel geändert.
00:58:52.786	SPEAKER_00	Es gibt durch diese Studienordnung auch sehr viel Druck, soweit ich das da beobachtet habe, und da bleibt das Problem ungelöst.
00:59:01.733	SPEAKER_00	Aber es ist bei Studenten immer noch einfacher zu lösen.
00:59:04.797	SPEAKER_00	Das hat was zu tun mit der elitären Stellung.
00:59:07.579	SPEAKER_00	Wenn ich es erweitere auf Wohnraum insgesamt, dann hat es sich in einer anderen Weise noch verschärft.
00:59:13.666	SPEAKER_00	Also um es mal billig zu sagen, es war eben, Stichwort Grevener Straße und Rhein-Siebzig, damals noch einfach in Münster Altbauten zu kriegen.
00:59:23.768	SPEAKER_00	Es gab die Zeit damals in den 60er Jahren, wo die ersten alle raus nach Haweksbeck und ihre Eigenfamilienhäuser waren und natürlich keiner mehr ein Pfifferling gegeben hat für diese alten Wohnungen,
00:59:34.823	SPEAKER_00	die alle groß waren, Ofenheizung und das alles so.
00:59:37.710	SPEAKER_00	Das heißt, damals war auch eine Situation, wo du relativ gut Altbauwohnungen noch beziehen konntest, obwohl Münster ja sehr kaputt war und gar nicht mehr so viel Bestand da war,
00:59:48.212	SPEAKER_00	aber das war noch gegeben.
00:59:49.833	SPEAKER_00	Das fällt heute flach.
00:59:52.420	SPEAKER_00	Das heißt, das ist gar nicht mehr im Ansatz zu denken.
00:59:56.083	SPEAKER_00	Auch so eine Möglichkeit, die wir damals gemacht haben in den 70er Jahren, da musst du auch noch mal wissen, wo wir Wohnberechtigungsscheine zusammenlegen konnten.
01:00:06.771	SPEAKER_00	Diese Geschichte damals in Kinderhausen oder so, wo also Studenten mit drei, vier Wohnberechtigungsscheinen sich dann... Das wäre heute völlig... Ja,
01:00:14.042	SPEAKER_00	aber das ist heute völlig undenkbar gewesen.
01:00:17.018	SPEAKER_00	Geht gar nicht mehr.
01:00:17.958	SPEAKER_00	Das heißt also, das, was damals zum Teil als Direktaktion, um Druck rauszunehmen, gemacht worden ist, das geht heute schon gar nicht mehr,
01:00:26.555	SPEAKER_00	weil der Druck an der anderen Stelle so groß ist, dass kein bezahlbarer Wohnraum ist.
01:00:32.748	SPEAKER_00	Und das ist eine Verschärfung, das ist ohne Zweifel die Verschärfung.
01:00:37.452	SPEAKER_00	Da haben wir keine Antwort drauf, unter anderem deshalb, da bin ich auch ganz ehrlich, weil es dazu wenig Remedemming gibt.
01:00:44.260	SPEAKER_00	Da müsste man mal wieder ein paar Beispiele schaffen, weil anders klappt das nicht.
01:00:48.103	SPEAKER_00	Vonovia-Enteignung ist ja eine solche Geschichte.
01:00:51.585	SPEAKER_00	Da kokettierst du ja nur mit dem Begriff Enteignen, dann machst du das noch ordentlich mit Unterschriften aktuell.
01:00:58.309	SPEAKER_00	Aber geht mir nur darum, das ist ja das Signal, du musst sowas jetzt schon machen, Enteignen.
01:01:04.798	SPEAKER_00	Damit es sich überhaupt was bewegt.
01:01:06.440	SPEAKER_01	Naja, man denkt ja drüber nach.
01:01:08.163	SPEAKER_00	Ja, ich sag ja.
01:01:08.802	SPEAKER_00	Das ist ja genau der Versuch, mit sowas zu machen.
01:01:11.186	SPEAKER_00	Aber parallel an der Frankfurter Börse wird diskutiert, bei der Erweiterung des DAX von 30 auf 40, selbst die LEG mit aufzunehmen,
01:01:19.404	SPEAKER_00	den großen DAX.
01:01:20.456	SPEAKER_00	Also nur damit wir wissen, worüber wir sprechen.
01:01:22.697	SPEAKER_00	Also wie die Entwicklungen laufen.
01:01:24.800	SPEAKER_00	Und LED ist Auslandskapital, das ist BlackRock und das sind alle möglichen anderen Leute, die dahinter sitzen.
01:01:30.244	SPEAKER_00	Nur, das ist die Situation.
01:01:31.905	SPEAKER_00	Da sind wir, da war Frauenstraße komfortabel.
01:01:35.509	SPEAKER_00	Da konnten wir das sehen, da konnten wir reingehen.
01:01:37.990	SPEAKER_00	Das wird heute so nicht mehr möglich sein.
01:01:41.954	SPEAKER_00	Das ist einfach...
01:01:43.711	SPEAKER_01	Also braucht man andere Formen auch des Widerstandes?
01:01:47.652	SPEAKER_00	Ja, also diese Bonovia-Geschichte ist eine Sache.
01:01:49.713	SPEAKER_00	Man muss sicherlich gucken, wie man da mehr hinkriegt.
01:01:53.474	SPEAKER_00	Aber diese Form der Besetzung, so wie wir das gehabt haben, da wird es immer noch mal wieder was geben können.
01:01:59.197	SPEAKER_00	Das glaube ich schon.
01:02:01.338	SPEAKER_00	Also ich habe leider, ich wollte immer zur Liebigstraße mal zu denen da hingehen, aber ich bin natürlich politisch aus deren Sicht ein alter orthodoxer,
01:02:11.028	SPEAKER_00	Dogmatiker, von daher wäre ich wahrscheinlich auch mit denen nicht so ins Gespräch gekommen.
01:02:16.998	SPEAKER_00	Aber es ist eben schwierig, Aktionen durchzuführen, die man dann auch zum Erfolg führen kann.
01:02:22.842	SPEAKER_00	Das ist ja so ein Problem.
01:02:25.385	SPEAKER_00	Ich muss dann auf Frauenstraße die Lehren wiederholen können.
01:02:28.126	SPEAKER_00	Dazu muss es viele Dinge im Umfeld geben und tausend Sachen.
01:02:32.351	SPEAKER_00	Und ich habe den Eindruck, dass bei einigen Aktionen, vor allem bei den Berlinern, das dann diktiert ist von sehr Ich sage mal,
01:02:40.359	SPEAKER_00	ohne gehässig zu werden, so von randständigen Interessen, das sind also plötzlich die Dominanz von gleichgeschlechtlichen Beziehungen oder von dem oder von dem, im Rahmen der Besetzung im Kampf gegen die Wohnungsnot eine größere Bedeutung erlangt, als es vom Grundsatz des Problems ist.
01:02:58.557	SPEAKER_01	Ja, das verschiebt sich.
01:03:00.159	SPEAKER_01	Im Grunde geht es um Lebensmodelle.
01:03:03.880	SPEAKER_00	Ja, das sind Lebensmodelle, in denen ich mich da aufhalte.
01:03:08.021	SPEAKER_00	Ich wollte immer das soziale Problem gelöst haben.
01:03:12.242	SPEAKER_00	Das ist unterschiedlicher Herangehensweise.
01:03:14.103	SPEAKER_00	Darum habe ich gesagt, ich wäre wahrscheinlich mit denen nicht so gut ins Gespräch gekommen.
01:03:17.565	SPEAKER_00	Das ist der Punkt.
01:03:19.025	SPEAKER_00	Aber wenn ich das nicht als soziales Problem definieren kann und in Bewegung setzen kann, werde ich auch keinen Erfolg haben.
01:03:26.949	SPEAKER_00	Das ist das, die Lehre, die man ziehen kann, die unsere Bruderpartei in Frankreich, Rückkehr nach raus, das ist genau der Punkt,
01:03:33.861	SPEAKER_00	wo ich Politik nur noch ableite aus Lebensmodellen und nicht mehr aus der realen sozialen Auseinandersetzung, verliere ich mein Gefolgenwirt, in Anführungsstrichen.
01:03:43.652	SPEAKER_00	Das ist der Punkt.
01:03:45.255	SPEAKER_00	Das lehrt übrigens natürlich die Frauenstraße in gewisser Hinsicht auch, obwohl die Leute jetzt da keine proletarische Rolle nehmen.
01:03:51.822	SPEAKER_00	Aber es war immer rückgekoppelt mit einem Interesse, jetzt hier was durchzusetzen, was für alle erkennbar Vorteile gehabt hat.
01:04:01.733	SPEAKER_01	Auf die Wohnsituation und dass wir ganz normal da wohnen wollen.
01:04:09.014	SPEAKER_00	Ja, aber das ist genau der Springpunkt gewesen.
01:04:11.896	SPEAKER_00	Es ging nicht um Lebensmodelle auszuprobieren, sondern es ging darum, Bedingungen zu schaffen, wo Leute kurzfristig, längerfristig und so wohnen konnten zu guten Preisen.
01:04:21.739	SPEAKER_00	Das ist der Punkt gewesen.
01:04:23.739	SPEAKER_00	Darum kann man sehr viel noch lernen.
01:04:25.800	SPEAKER_00	Das ist leider bei dieser Erdmann-Geschichte, weil die Studenten da sind, die wissen das wahrscheinlich alles nicht.
01:04:30.824	SPEAKER_00	Das wäre das Interessantere gewesen für die Zukunft, sowas zu diskutieren, solche Fragen zu diskutieren.
01:04:37.068	SPEAKER_00	Das rauszukriegen, weil da kannst du nämlich auch Geschichte der Bundesrepublik an solchen Beispielen ganz anders erhellen.
01:04:43.231	SPEAKER_00	Auch den Niedergang in Anführungsstrichen der Linken.
01:04:47.014	SPEAKER_00	Es ist ja auch kein Zufall, das werden wir ja in jetzt oder in zwei Jahren auch sehen, wie die alle wieder hinströmen, weil das natürlich was zum Klingen bringt,
01:04:55.687	SPEAKER_00	was sie alle über 10, 15 Jahre, 20 Jahre gar nicht mehr gehört haben oder gar nicht mehr gewusst haben.
01:05:01.391	SPEAKER_01	Und das ist, na gut, muss man eben.
01:05:06.253	SPEAKER_01	Magst du nochmal über die Zeit nach der Rettung berichten?
01:05:09.815	SPEAKER_01	Da sagst du ja, da gab es ja so Durststrecken.
01:05:12.898	SPEAKER_00	Also sagen wir mal so, es ist so gewesen in den 90er Jahren, das Stichwort war Bologna, ich fasse das darunter zusammen, ich war ja auch nicht mehr so viel dann in Münster,
01:05:23.765	SPEAKER_00	aber das hatte sich so schnell verändert und der Verein und die Betreiber der Kneipe haben darauf gar keine Antwort gefunden.
01:05:32.585	SPEAKER_00	So, es kamen dann sicherlich auch Zufälligkeiten dazu, also wie, dass der Hans Ronge relativ früh gestorben ist, das war ja auch eine Integrationsfigur.
01:05:41.777	SPEAKER_00	Also das ist denn so, dass die Leute alle weggehen, dass sie nicht mehr in Münster gewesen sind, dass die Zusammenhänge, die sozialen Zusammenhänge sich aufgelöst haben.
01:05:50.547	SPEAKER_00	In den Nullerjahren hat man die Frauenstraße betrieben, tatsächlich, man hat die Asche bewahrt, aber nicht mehr in der Lage,
01:05:58.362	SPEAKER_00	die Glut anzufachen, also dass das nochmal wieder ins Anbrennen kam.
01:06:02.751	SPEAKER_00	Und dann war die Situation, das war dann nachher sehr, sehr schnell.
01:06:07.014	SPEAKER_00	Ich bin 2010 wieder eingestiegen über den Verein, als ich an meinem Broterwerbsjob aufgehört habe mit 67.
01:06:15.425	SPEAKER_00	Da bin ich dann in den Verein gegangen und habe dann versucht Lösungen zu finden, wie man das ökonomische Problem lösen kann.
01:06:25.653	SPEAKER_00	Das hat aber nicht geklappt aus den verschiedensten Gründen.
01:06:31.838	SPEAKER_00	Das hatte was damit zu tun, dass es gar keine Leitung, gar keine Führung in dem Verein gab, der in der Lage gewesen wäre,
01:06:40.352	SPEAKER_00	das betriebswirtschaftlich so hinzukriegen.
01:06:43.487	SPEAKER_00	Und dann gab es nachher die Macht des Faktischen.
01:06:46.610	SPEAKER_00	Wir waren zu dem Zeitpunkt mit ungefähr 300.000 Euro verschuldet, der Verein.
01:06:53.432	SPEAKER_00	Und dann kam der Gerichtsvollzieher immer öfter vorbei, also der hat geklingelt, wie im schlechten Film, macht auf, hat gesagt,
01:07:01.266	SPEAKER_00	macht die Kasse auf und das, was gerade ist, hat er reingesteckt.
