IN	SPEAKER	TRANSCRIPT
00:54:15.815	SPEAKER_00	Also der AStA hat uns ja schon auch unterstützt.
00:54:18.476	SPEAKER_00	Wir haben auch die Nachtwachen mit organisiert.
00:54:20.936	SPEAKER_00	Da waren auch die AStA-Referenten zum Teil dabei.
00:54:24.878	SPEAKER_00	Und es gab ja immer die Telefonkette, wenn nochmal wieder Räumungsandrohungen waren.
00:54:32.382	SPEAKER_01	Ja, ich weiß wohl, bei einer Räumung auf jeden Fall, ich weiß gar nicht, ob das die, oder eine Räumungsandrohung, ich glaube,
00:54:39.907	SPEAKER_01	das war die letzte, wo es auch sehr brenzlig war.
00:54:42.956	SPEAKER_01	Aber da mussten dann erstmal alle, die Lehramt studiert haben, mussten raus, mussten woanders hin, damit die kein Berufsverbot kriegen.
00:54:54.271	SPEAKER_01	Aber da ich damals noch kein Lehramt studiert habe, konnte ich drin bleiben.
00:54:59.184	SPEAKER_01	Und dann war, also es war von oben dann einfach auch toll zu sehen, dass auf der einen Seite war die Polizei und eine Riesenmenge von Leuten vorm Haus.
00:55:07.971	SPEAKER_01	Und dann kam von Frau Lampe, da der Bäcker, der Bäckerei, kamen dann Brötchen, belegte Brötchen.
00:55:17.077	SPEAKER_01	Und... Das war morgens früh?
00:55:19.320	SPEAKER_01	Ganz morgens, ja.
00:55:20.219	SPEAKER_01	Irgendwie, weiß ich nicht, auch so sechs, halb sieben oder was.
00:55:23.563	SPEAKER_01	Mhm.
00:55:25.844	SPEAKER_00	Und die Information, dass da Räumungen anstanden, die bekam man zugespielt?
00:55:31.030	SPEAKER_00	Ja, irgendwie, genau.
00:55:33.271	SPEAKER_01	Also die, dann war dann irgendwie, also morgen soll geräumt werden.
00:55:37.956	SPEAKER_01	Ja, und dann hat jeder sich eben ans Telefon gehängt und hat eben eine Telefonkette dann quasi in Gang gesetzt.
00:55:46.403	SPEAKER_01	Das heißt also...
00:55:48.201	SPEAKER_01	Jeder, der eben in dieser Kette war, das war im Pronomen wie so ein Schneeballsystem, das dann irgendwie so weiterverbreitet wurde.
00:55:56.652	SPEAKER_01	Auch ohne WhatsApp und sonstiges.
00:56:01.003	SPEAKER_00	Und dann gab es ja auch Enthüllungen bezogen auf den Makler Ernst und seine Verbindung zur CDU.
00:56:07.989	SPEAKER_00	Das war ja damals auch sehr hilfreich.
00:56:09.610	SPEAKER_01	Genau.
00:56:10.831	SPEAKER_01	Und auch so, dass er sich ja irgendwie auch ziemlich daneben benommen hat.
00:56:15.733	SPEAKER_01	Irgendwie spielte da auch irgendwann mal so eine Pistole, die er wohl da hatte.
00:56:20.836	SPEAKER_01	Das weiß ich gar nicht.
00:56:22.739	SPEAKER_01	Ich weiß nicht, auf jeden Fall ging das so rund, dass er da Dass er was mit einer Pistole... Ja, irgendwie ist der wohl mal durchgedreht und hatte eine Pistole und... Also es war eine ganz obskure Geschichte.
00:56:40.905	SPEAKER_01	Aber nicht in der Frauenstraße?
00:56:42.744	SPEAKER_01	Nein, nicht in der Frauenstraße, sondern ich meine in Albachten, wo der da irgendwie... Da war der, glaube ich... Wie heißt das denn da?
00:56:52.748	SPEAKER_01	Nicht Stadtrat, heißt das dann da ja nicht.
00:56:55.128	SPEAKER_01	Gemeinderat von der CDU.
00:56:59.239	SPEAKER_00	Der wollte jedenfalls CDU-Delegierter werden, das hat ja die Elan rausgekriegt damals.
00:57:06.101	SPEAKER_01	Auf jeden Fall ist der, der wurde immer, also ich glaube, der war dann hinterher irgendwann auch ein bisschen durch den Wind geflogen.
00:57:19.882	SPEAKER_01	Weil er sich immer mehr in die Enge gedrängt fühlte.
00:57:22.565	SPEAKER_01	Und das war dann so mit dieser Pistole, meine ich, das wäre so ein unrühmliches Ende gewesen.
00:57:27.728	SPEAKER_01	Und danach war ja eigentlich auch für die CDU nicht mehr... Irgendwie weiß ich nicht.
00:57:35.853	SPEAKER_01	Ich weiß es gar nicht mehr genau.
00:57:38.735	SPEAKER_01	Die kenne ich, glaube ich, noch nicht.
00:57:40.056	SPEAKER_00	Die Geschichte mit der Pistole und dem Makler.
00:57:44.320	SPEAKER_00	Ja.
00:57:47.981	SPEAKER_00	Ja.
00:57:48.342	SPEAKER_00	Ja.
00:57:50.123	SPEAKER_00	Ja, dann wurde ja im Grunde genommen die Rettung verkündet vom Rathaus.
00:57:54.965	SPEAKER_00	Kannst du dich da auch noch dran erinnern oder warst du da nicht dabei?
00:57:58.487	SPEAKER_00	Das weiß ich gar nicht, ob ich dabei war.
00:58:01.829	SPEAKER_01	Also ich habe nicht vorne gestanden oder so.
00:58:04.371	SPEAKER_00	Und dann gab es ja das Foto, wo dann alle in den Fenstern lagen.
00:58:10.396	SPEAKER_00	Wurde dann auch gefeiert in der Kneipe?
00:58:14.755	SPEAKER_01	Also ich glaube schon, obwohl wir hatten ja eigentlich genug mit dem, also so viel gefeiert wurde glaube ich nicht.
00:58:21.360	SPEAKER_01	Wir hatten ja mit der Organisation des Kongresses zu tun.
00:58:25.063	SPEAKER_01	Achso, ja.
00:58:25.744	SPEAKER_01	Wir mussten ja arbeiten.
00:58:26.804	SPEAKER_00	Genau.
00:58:29.967	SPEAKER_00	Ja.
00:58:33.268	SPEAKER_00	Gab es denn da eine Abschlussresolution von dem Kongress?
00:58:39.672	SPEAKER_00	Kannst du dich daran erinnern?
00:58:42.409	SPEAKER_01	Oder wie ging das auseinander?
00:58:44.471	SPEAKER_01	Ich weiß es gar nicht.
00:58:45.931	SPEAKER_01	Aber da müsste es doch eigentlich auch noch, wenn es eine Abschlussresolution gegeben hat, müsste man das doch eigentlich noch auch in den Archivalien finden.
00:58:56.375	SPEAKER_01	Vielleicht weiß Bernd das.
00:58:59.675	SPEAKER_00	Nee, der weiß das auch nicht mehr.
00:59:02.177	SPEAKER_00	Und Hobi wusste es auch nicht mehr so genau.
00:59:06.619	SPEAKER_00	Also er meinte ja, dass es eine Abschlussresolution gegeben hätte, aber wusste auch nicht, ob er die noch hat oder ob überhaupt jemand die noch hatte.
00:59:15.398	SPEAKER_01	Jaja.
00:59:17.099	SPEAKER_01	Aber so wie es dann hinter endete, weiß ich gar nicht.
00:59:21.503	SPEAKER_01	Ich weiß wohl noch, dass es dann... Haben wir dann auch noch eine Party gemacht?
00:59:30.568	SPEAKER_01	Also ich kann mir nicht vorstellen, dass wir das nur einfach so hingenommen haben, sondern wir haben bestimmt eine Party gemacht.
00:59:36.693	SPEAKER_01	Das kann ich mir nicht anders vorstellen.
00:59:38.134	SPEAKER_XX	Mhm.
00:59:41.985	SPEAKER_00	Ja, gefeiert wurde ja auch immer gerne.
00:59:43.867	SPEAKER_01	Ja, eben, genau.
00:59:45.188	SPEAKER_01	Also zum Beispiel Karnevalspartys, die waren ja immer doch echt klasse.
00:59:49.713	SPEAKER_01	Da war immer eine Ecke, da war dann so ein Schminktisch und dann geschmückt und so.
01:00:00.902	SPEAKER_00	Und dann wurde auch richtig getanzt, ne?
01:00:03.063	SPEAKER_01	Ja.
01:00:03.465	SPEAKER_00	Wer hat denn damals immer aufgelegt?
01:00:07.246	SPEAKER_01	Ich nicht.
01:00:08.748	SPEAKER_00	Wolfgang?
01:00:11.309	SPEAKER_00	War das Wolfgang?
01:00:13.469	SPEAKER_00	Der Drucker aus dem Aster?
01:00:15.672	SPEAKER_00	Ich weiß es gar nicht.
01:00:17.092	SPEAKER_01	Ich meine, dass wir so eine kleine Anlage hinter dem Tresen immer hatten.
01:00:30.219	SPEAKER_01	Aber man brachte dann wahrscheinlich auch was Größeres.
01:00:32.701	SPEAKER_01	Ich weiß es gar nicht mehr.
01:00:35.001	SPEAKER_01	Ich weiß es gar nicht mehr.
01:00:39.409	SPEAKER_01	Aber man musste schon immer ein bisschen aufpassen, solange es den Ofen gab, dass man sich nicht die Klamotten versenkte.
01:00:48.577	SPEAKER_01	Also da hat es wohl bei vielen auch so Brandschäden gegeben.
01:00:53.543	SPEAKER_01	Also genau, es hat ja auch mal gebrannt.
01:00:55.826	SPEAKER_01	Da wurde es bei euch doch ein bisschen warm, oder wie war das?
01:00:58.367	SPEAKER_01	Genau, da hatten wir so ein Plastik...
01:01:03.431	SPEAKER_01	Mülleimer unten in der Kneipe.
01:01:05.072	SPEAKER_00	Genau, da war nämlich die Kneipe schon zu.
01:01:07.293	SPEAKER_01	Ja, genau.
01:01:07.994	SPEAKER_01	Und eine Kippe, die dann eben da drin gelandet ist, war wohl noch am Glühen.
01:01:14.938	SPEAKER_01	Und so mit zeitlicher Verzögerung fing das Ding dann an zu brennen.
01:01:20.199	SPEAKER_01	Dann weiß ich wohl noch, dass es euch wohl ein bisschen warm geworden ist, weil ihr direkt darüber wohntet.
01:01:24.262	SPEAKER_00	Genau, ja.
01:01:25.463	SPEAKER_01	Also es ist jetzt nicht so viel passiert, aber es war schon auch richtiges Feuer.
01:01:28.764	SPEAKER_01	Ja.
01:01:29.706	SPEAKER_00	Da ist auch, glaube ich, ist da nicht hinter irgendein Holzteil da?
01:01:34.528	SPEAKER_01	Ja, da war ja diese... Ich meine, oder war das diese... Diese Abhängung?
01:01:41.572	SPEAKER_01	Die Abhängung, glaube ich, ne?
01:01:43.112	SPEAKER_01	Also wo da die Lüftung drin war.
01:01:45.233	SPEAKER_01	Ja.
01:01:46.054	SPEAKER_01	Ja, da haben wir auch Glück gehabt, ne?
01:01:48.835	SPEAKER_01	Jo.
01:01:51.637	SPEAKER_00	Ja, ist schon so einiges vorgefallen da.
01:01:57.059	SPEAKER_00	Wenn du jetzt nochmal so überlegst, Was waren denn so die Erfolgsfaktoren, wenn du sagst, also das ist uns gut gelungen, dass die Frauenstraße gerettet wurde.
01:02:06.112	SPEAKER_00	Denn es gab ja auch noch viele andere Hausbesetzungen in Münster, wenn man nicht die einzige.
01:02:09.795	SPEAKER_01	Ja, ja, Marienthalstraße, Amort und Sertönerstraße, das Kohlerhaus.
01:02:16.940	SPEAKER_00	Genau, und die sind ja im Grunde alle abgerissen worden.
01:02:21.362	SPEAKER_00	Das war ja immer nur kurze Zeit und dann wurde da geräumt.
01:02:27.094	SPEAKER_01	Also ich glaube, was für uns, glaube ich, also immer für uns sprach, das war, dass wir so offen waren und dass wir auch immer versucht haben,
01:02:36.791	SPEAKER_01	alle Bevölkerungsschichten einzubinden.
01:02:39.742	SPEAKER_01	Also wir haben uns nie irgendwie so abgeschottert gegen irgendjemanden.
01:02:45.427	SPEAKER_01	Selbst ebenso die Kirche, also sowohl die Studentenpfarrer, die sehr aktiv für uns eingesprungen sind, aber eben auch der Bischof von Münster,
01:02:57.331	SPEAKER_01	ich glaube damals war es der Nunberg, und dann natürlich in dieser Situation, wie es ja heute auch ist, mit dieser studentischen Wohnungsnot.
01:03:10.115	SPEAKER_01	Also das ist im Grunde genommen eigentlich...
01:03:13.936	SPEAKER_01	Also wir haben ja immer dieses wohnungspolitische Problem ebenso mit eingebunden.
01:03:26.739	SPEAKER_01	Und dann gehörte natürlich auch dazu, dass das letzte Haus im Gründerzeitstil in der Straße ist und dass sich alte Menschen eben auch noch daran erinnern konnten,
01:03:40.278	SPEAKER_01	wie es vor dem Krieg aussah.
01:03:44.164	SPEAKER_01	Und die Fassade hat uns sicherlich sehr geholfen.
01:03:48.809	SPEAKER_01	Und auch, dass sie dann unter Denkmalschutz gestellt worden ist.
01:03:53.871	SPEAKER_01	Und die Kreativität, die wir an den Tag gelegt haben.
01:03:59.597	SPEAKER_01	Und so hartnäckig wie wir waren, dass wir, ich glaube, so einigen Münsteranern sind wir schon echt aus dem Hals gehangen.
01:04:10.550	SPEAKER_00	Das war ja auch ein langer Zeitraum, fast zehn Jahre.
01:04:14.652	SPEAKER_00	Da kontinuierlich wirklich gekämpft.
01:04:18.414	SPEAKER_00	Das ist schon eine Zeit.
01:04:21.914	SPEAKER_01	Ja, aber ich habe ja nur die vier Jahre, die letzten vier Jahre mitgekriegt, aber das war schon auch sehr intensiv.
01:04:28.277	SPEAKER_01	Sodass das Studium schon auch ein bisschen kurz gekommen ist, muss ich echt sagen.
01:04:33.438	SPEAKER_00	Ja, das war auch bei einigen, die ich interviewt habe, die gesagt haben, ich musste dann hinterher ausziehen, damit ich mein Examen auch machen konnte.
01:04:40.009	SPEAKER_00	Sonst wäre das nicht funktioniert dann.
01:04:44.789	SPEAKER_01	Ja, und natürlich auch die Kneipe, wo immer wieder neue Leute kamen.
01:04:50.231	SPEAKER_01	Das war ja einfach auch ein Studententreffpunkt.
01:04:54.851	SPEAKER_01	Genau.
01:04:56.652	SPEAKER_01	Die Neukammer kamen wegen der Zimmervermittlung dahin.
01:05:00.773	SPEAKER_01	Und von daher war es eben auch ein total bekanntes Haus.
01:05:07.315	SPEAKER_01	Ja.
01:05:10.139	SPEAKER_00	Ja, ich denke, das war wichtig, dass wir da im Grunde so die Breite auch hatten.
01:05:18.322	SPEAKER_00	Ehrenunterstützung.
01:05:19.862	SPEAKER_01	Die Nachbarn waren auch immer sehr solidarisch von Anfang an.
01:05:23.402	SPEAKER_01	Ja, aber es gab, glaube ich, auch von Anfang an immer einen, dem das alles zu laut war.
01:05:28.184	SPEAKER_01	Entweder gegenüber oder nebenan.
01:05:30.684	SPEAKER_00	Der hat dann immer gemeckert oder hat er beim Ordnungsamt Beschwerde eingelegt?
01:05:38.471	SPEAKER_01	Auch.
01:05:39.951	SPEAKER_01	Aber eher auch gemeckert.
01:05:41.931	SPEAKER_01	Ich meine, gegenüber wäre auch einer gewesen.
01:05:44.632	SPEAKER_01	Und ich meine, das wären immer Jurastudenten.
01:05:48.072	SPEAKER_00	Also junge Leute jetzt auch?
01:05:50.213	SPEAKER_00	Ja, ja.
01:05:50.733	SPEAKER_00	Ach so, okay.
01:05:51.373	SPEAKER_01	Ja, gar nicht so die Alten.
01:05:52.795	SPEAKER_00	Na ja, nicht die Alteigesessenen.
01:05:56.675	SPEAKER_00	Die haben sich ja eher solidarisch gezeigt, wie du das gerade erzählt hast mit der Bäckerei.
01:06:00.737	SPEAKER_00	Ja, ja.
01:06:02.277	SPEAKER_00	Die Brötchen vom Weihnachten morgens.
01:06:04.378	SPEAKER_XX	Ja.
01:06:08.336	SPEAKER_00	Wenn du selber für dich nochmal so zurückblickst, wie hat sich dann diese Erfahrung, die du in der Frauenstraße gemacht hast,
01:06:17.918	SPEAKER_00	für dich auch in deinem weiteren Leben ausgewirkt?
01:06:21.847	SPEAKER_00	Oder war das jetzt eine Episode, wo du sagst, das war, und dann habe ich irgendwie was ganz anderes gemacht?
01:06:26.992	SPEAKER_00	Oder hat dich das auch an anderer Stelle getragen oder weiter in deinem Lebensweg begleitet?
01:06:37.349	SPEAKER_01	Ne, es war schon eine sehr wichtige Erfahrung, die ich da gemacht habe.
01:06:41.572	SPEAKER_01	Ich war ja wirklich auch noch sehr jung und bin dadurch auch politisiert worden.
01:06:52.463	SPEAKER_01	Und ich habe mich eigentlich so Zeit meines Lebens, auch bis heute, irgendwie auch mit Stadtentwicklung und Wohnungspolitik beschäftigt.
01:07:02.231	SPEAKER_01	Ich habe ja auch hier das Bündnis für urbane Wohnformen mitgegründet.
01:07:07.315	SPEAKER_01	Und wir haben hier einen Wohnprojekttag, einen großen, richtig großen, mit guter Besetzung organisiert.
01:07:22.443	SPEAKER_01	Und ja, also das Thema begleitet mich auch weiterhin und ich denke mal, dass ich da schon auch wirklich auch viel gelernt habe.
01:07:33.472	SPEAKER_01	Und natürlich auch so eine Gaststätte mitzuleiten.
01:07:43.498	SPEAKER_01	Also im Moment ist jetzt nicht mehr so viel, dass ich so mit Kultur zu tun habe, aber eine Zeit lang eben.
01:07:52.014	SPEAKER_01	Hatte ich doch auch ziemlich viel, also auch jetzt nicht Freunde, aber schon auch Leute, die ich kannte aus dem kulturellen Bereich in Münster.
01:08:01.681	SPEAKER_01	Das ist jetzt leider ein bisschen eingeschlafen, beziehungsweise es ist einfach eine Zeit gewesen.
01:08:08.565	SPEAKER_00	Und wenn du so heute in die Frauenstraße gehst oder dran vorbei gehst und ja, Dein Sohn hat sich ja auch mit der Frauenstraße beschäftigt.
01:08:19.219	SPEAKER_00	Ist das so für ein Gefühl, wenn man das so jetzt betrachtet im Nachhinein?
01:08:25.963	SPEAKER_01	Ich habe irgendwann mal, als dann diese Neustrukturierung kam, habe ich gemerkt, das läuft so in so eine Richtung, die eigentlich mit dem Alten nichts mehr zu tun hat.
01:08:38.978	SPEAKER_00	Die Neustrukturierung.
01:08:40.698	SPEAKER_01	Ja, genau.
01:08:42.038	SPEAKER_01	Dass es eben jetzt auch ein richtiges Unternehmen wird.
01:08:46.880	SPEAKER_01	Und irgendwann kannte ich auch die Leute nicht mehr, die das machen.
01:08:51.100	SPEAKER_01	Und mir wurde das dann auch zu kommerziell.
01:08:55.561	SPEAKER_01	Und habe dann auch gemerkt, nee, das ist nicht mehr so meins.
01:08:59.983	SPEAKER_01	Und habe da eigentlich für mich so ein bisschen den Strich drunter gemacht.
01:09:05.264	SPEAKER_01	Und als dann Bernd kam...
01:09:09.365	SPEAKER_01	Da wurde wieder so aufgefrischt und jetzt auch unsere Aktion da mit der dachtoffenen Tür fand ich total schön.
01:09:19.373	SPEAKER_01	Und das hat nochmal so ein bisschen dieses Gefühl von damals so ein bisschen wieder angepiept.
01:09:29.962	SPEAKER_00	Und bist du denn auch, kannst du sagen, stolz, wenn du das Haus siehst und sagst, ich habe da auch was zu beigetragen?
01:09:35.626	SPEAKER_00	Dass es erhalten geblieben ist?
01:09:37.546	SPEAKER_00	Ja, das auf jeden Fall.
01:09:39.927	SPEAKER_00	Ich denke, das kann man ja auch zu Recht sagen.
01:09:44.890	SPEAKER_00	Hast du deinem Sohn auch so vermittelt?
01:09:47.229	SPEAKER_00	Oder was war die Idee mit dem Gemälde?
01:09:49.770	SPEAKER_02	Er hat sich ja mit dem Gemälde auseinandergesetzt.
01:09:55.113	SPEAKER_01	Also dadurch, dass Hans ja noch so lange auch da gearbeitet hat, war das ja auch immer für uns noch so eng. Und Ramon hat zum Beispiel zu Michu noch ein total gutes Verhältnis,
01:10:09.240	SPEAKER_01	ein enges Verhältnis.
01:10:11.027	SPEAKER_01	Das war auch immer so, dass er immer wieder hin wollte und Michu besuchen wollte.
01:10:20.533	SPEAKER_01	Es ging ja über die Besetzungszeit hinaus.
01:10:25.984	SPEAKER_01	Im Grunde genommen ist ja erst dadurch, dass Ramon dann irgendwann weggezogen ist nach Berlin, obwohl auch wenn er immer nach Münster kam,
01:10:32.567	SPEAKER_01	dann ist er immer wieder in die Frauenstraße und hat mich schon besucht oder auch mit Leuten, die er dann hier kennt, ist er da hingegangen.
01:10:39.314	SPEAKER_01	Eigentlich fast noch mehr als ich.
01:10:43.979	SPEAKER_01	Ja und dann war das jetzt eben mit dieser Semesterarbeit, die er da machen musste, hat sich das dann für ihn so angeboten.
01:10:50.604	SPEAKER_01	Ja, schön.
01:10:54.447	SPEAKER_01	Ja und also Ich glaube, inzwischenzeitig hatte er noch eigentlich mehr Kontakt zur Frauenstraße als ich.
01:11:07.162	SPEAKER_01	Vielleicht ist es für mich dann immer auch erstmal wichtig, so einen Abstand zu kriegen, um da mich zu lösen, auch so innerlich.
01:11:16.627	SPEAKER_01	Und ich habe auch irgendwie irgendwann zwischenzeitlich gedacht, also so diejenigen, die da jetzt...
01:11:24.445	SPEAKER_01	Ja, jetzt so eine Historie, so ein Historienbild aufbauen, die haben eigentlich da gar nichts mit zu tun gehabt mit der Frauenstraße.
01:11:32.390	SPEAKER_01	Also zum Beispiel Norbert, der irgendwann meine Bilder dann abholte und die Negative und die kamen und kamen nicht zurück.
01:11:40.255	SPEAKER_00	Welcher Norbert?
01:11:41.395	SPEAKER_01	Ach, wie heißt er denn weiter?
01:11:44.817	SPEAKER_01	Er hat lange Zeit in der Frauenstraße geputzt.
01:11:49.292	SPEAKER_01	Und dann hörte ich irgendwie, also kamen dann irgendwelche Schriften raus, ich weiß gar nicht, wer die verfasst hat, aber wo ich dann gedacht habe,
01:12:01.340	SPEAKER_01	also was ist das für eine, so ist das überhaupt nicht gewesen.
01:12:06.543	SPEAKER_01	Und die haben da alle gar nichts mit zu tun gehabt.
01:12:10.426	SPEAKER_01	Und dann, also es war ganz, ganz komisch.
01:12:15.251	SPEAKER_01	Und es war auch nicht so, dass die mal gekommen wären und gefragt hätten, wie war das denn?
01:12:22.993	SPEAKER_01	Sondern es war so eine ganz komische Aneignung von einer Geschichte, die überhaupt nicht so existiert hat.
01:12:41.707	SPEAKER_01	Und dann habe ich auch gedacht, mit denen brauche ich jetzt wohl nichts zu tun haben.
01:12:47.493	SPEAKER_01	Wenn die auch nicht mal diejenigen fragen, die mitgemacht haben, Vielleicht war ich auch ein bisschen sauer drauf.
01:12:54.891	SPEAKER_01	Kann natürlich auch sein.
01:12:56.472	SPEAKER_01	Beleidigt, dass ich nicht gefragt wurde.
01:13:00.354	SPEAKER_01	Aber ich hatte dann auch einfach immer genug anderes zu tun.
01:13:06.478	SPEAKER_00	Das Schöne ist ja, dass es nicht nur eine historische Betrachtung ist, was damals gelaufen ist, sondern dass man durchaus das Thema jetzt auch nochmal wieder aufgegriffen hat.
01:13:14.722	SPEAKER_00	Die Wohnungssituation hat sich ja nicht viel geändert.
01:13:16.904	SPEAKER_00	Nein, da hat sich überhaupt nichts geändert.
01:13:18.585	SPEAKER_00	Das muss man ja sagen.
01:13:20.125	SPEAKER_01	Das habe ich gestern von einem Freund gehört, Der sagte also so, der arbeitet so als, macht so eine Fahrradwerkstatt mit Menschen,
01:13:33.008	SPEAKER_01	die mit Migrationshintergrund, wie man das immer nennt.
01:13:38.618	SPEAKER_01	Und dem haben sie jetzt die Werkstatt gekündigt, beziehungsweise die Garage, wo die das machen.
01:13:50.675	SPEAKER_01	Und die Begründung war von der Stadt, dass sie den Raum brauchen, um Möbel einzulagern.
01:13:55.819	SPEAKER_01	Und dann hat er gefragt, wieso denn Möbel einlagern?
01:13:58.860	SPEAKER_01	Ja, von den Zwangsräumungen.
01:14:01.722	SPEAKER_01	Und dann hat er wohl ein bisschen weiter recherchiert und dann stellt sich raus, dass Münster wohl eine der Kommunen ist mit den höchsten Zwangsräumungsraten überhaupt.
01:14:11.550	SPEAKER_01	5.000 im Jahr oder was?
01:14:14.070	SPEAKER_01	Das ist eine Menge.
01:14:15.350	SPEAKER_01	Ja, auf jeden Fall richtig viele.
01:14:17.992	SPEAKER_00	Ja, ich habe letztens nochmal über die Städte und wo im Grunde genommen Städte wirtschaftlich ihre Schwerpunkte haben und da war Münster ganz klar Immobilienwirtschaft.
01:14:30.859	SPEAKER_00	Das war so.
01:14:32.099	SPEAKER_00	Und das ist ja heute nach wie vor noch diese enge Verbindung zwischen CDU und Immobilienmakler ist ja so gegeben.
01:14:39.524	SPEAKER_00	Da hat sich ja noch nicht allzu viel geändert, muss man sagen.
01:14:43.448	SPEAKER_00	Die Personen wurden ausgetauscht, aber ansonsten passieren da immer noch diese Verbindungen, die es eh immer schon gab.
01:14:53.543	SPEAKER_01	Ja, wir haben damals mit dem BUWO wenigstens schon mal durchgedrückt, dass bei Neubauten immer 30% sozial geförderte Wohnungen sein müssen,
01:15:13.850	SPEAKER_01	30% frei finanziert und dann eben der Rest.
01:15:22.430	SPEAKER_00	Und wenn man jetzt Stadtteile anschaut, die saniert werden oder wo Gebäude renoviert werden, dass man im Grunde auch nochmal guckt,
01:15:29.404	SPEAKER_00	wie ist denn eigentlich die Bevölkerungszusammensetzung da und dass man die auch in gewisser Weise schützen muss.
01:15:35.493	SPEAKER_00	Das wird sicherlich auch nochmal ein stärkeres Thema werden.
01:15:39.654	SPEAKER_01	Ja, und das Schlimmste war ja wirklich, dass das Land die LEG verkauft hat und die jetzt im Grunde genommen eine der Heuschrecken ist.
01:15:48.836	SPEAKER_01	Und das war ja wirklich ein riesiger Träger für Sozialwohnungsbau und so.
01:15:57.170	SPEAKER_01	Die haben ja in Münster auch 5.000 Wohnungen.
01:15:59.112	SPEAKER_01	Ja, richtig viel.
01:16:01.552	SPEAKER_00	Der GEW, nicht GEW, Quatsch, LEG, Gemeinnützige Wohnstättengesellschaft, Naja, egal.
01:16:18.042	SPEAKER_00	Jedenfalls haben die Aktionstafeln in gewisser Weise auch den Anschub gegeben, dass das Haus von der LEG gekauft werden soll.
01:16:27.586	SPEAKER_00	Das sieht, glaube ich, ganz gut aus.
01:16:30.395	SPEAKER_00	Und da wollen wir mal hoffen, dass sich das dann auch so weiterentwickelt und der Schritt dann auch getan wird.
01:16:36.636	SPEAKER_00	Weil ich war ein bisschen entsetzt, als ich die Wohnungen jetzt von innen gesehen habe.
01:16:41.278	SPEAKER_00	Ich hatte das Gefühl, da ist ja nach der ersten Renovierung nichts mehr passiert.
01:16:44.878	SPEAKER_00	Gar nichts.
01:16:46.618	SPEAKER_00	Gar nichts passiert.
01:16:47.658	SPEAKER_00	Also wenn du dir Bilder und so weiter anguckst, da muss doch sicherlich nochmal was gemacht werden.
01:16:54.199	SPEAKER_01	Also da sahen die damals besser aus, als wir da noch gewohnt haben.
01:16:59.721	SPEAKER_01	Oder auf jeden Fall nicht schlechter.
01:17:01.764	SPEAKER_00	Aber nach wie vielen Jahren Abnutzung, in meinen 40 Jahren Abnutzung, dann sieht so ein Bad immer schlechter aus.
01:17:09.149	SPEAKER_01	Nein, nein.
01:17:13.573	SPEAKER_01	Das ist ja auch der Ruf der LEG, dass die wirklich nichts tun.
01:17:19.137	SPEAKER_00	Ja, das sagt der Hubi auch.
01:17:20.719	SPEAKER_00	Die haben dann immer mehr einen Ansprechpartner in Münster.
01:17:23.220	SPEAKER_00	Du weißt gar nicht, an wen du dich wenden kannst.
01:17:25.903	SPEAKER_00	Beziehungsweise derjenige, der genannt wird, der...
01:17:28.578	SPEAKER_01	Ist nicht zu erreichen.
01:17:32.500	SPEAKER_00	Aber da bist du jetzt noch weiter aktiv in solchen Stadtentwicklungsthemen oder immer nur punktuell, wenn da wieder was überlegt wird,
01:17:42.394	SPEAKER_00	wie jetzt zum Beispiel dieser Kongress, wo du davon erzählt hast?
01:17:47.307	SPEAKER_01	Ne, da war ich, also ich war eine Zeit lang da nochmal wieder sehr aktiv, weil ich auch, also meine Vorstellung ist schon auch,
01:17:55.132	SPEAKER_01	dass ich ein Wohnprojekt ziehen will.
01:18:00.582	SPEAKER_01	Und da in Münster aber eigentlich, also als wir anfingen, das war 2009, bin ich in einer Gruppe, Stadthaus e.V.
01:18:09.067	SPEAKER_01	Hieß die damals, gibt es leider nicht mehr, beigetreten und es gab eigentlich keine Infrastruktur für Wohnprojekte.
01:18:18.912	SPEAKER_01	Oder überhaupt keine, also so, war eigentlich in der Verwaltung oder im Rat überhaupt keine Infrastruktur.
01:18:28.541	SPEAKER_01	Ja, kein Widerhall.
01:18:31.902	SPEAKER_01	Und dann, ja, und dann musst du einfach politisch aktiv werden, um was zu machen, um was zu erreichen.
01:18:41.905	SPEAKER_01	Das ist das Thema überhaupt, auf die Agenda zu bringen.
01:18:45.567	SPEAKER_01	Und da wir uns da eben so als Verein ziemlich abgestrampelt haben und, also wenn wir mal irgendwie ein Angebot füllen, einen für ein Grundstück gekriegt haben,
01:19:00.537	SPEAKER_01	dann war das irgendwie eigentlich nicht entweder zu teuer oder zu weit raus oder vielleicht geschnitten oder also so eigentlich was, so ein Rest quasi.
01:19:14.889	SPEAKER_01	Oder es war, also wenn irgendwas Interessantes war, dann waren sofort die Investoren da, die eben auch nicht lange rechnen müssen,
01:19:23.229	SPEAKER_01	sondern die können das Geld am Tisch legen.
01:19:26.152	SPEAKER_01	Genau.
01:19:28.402	SPEAKER_01	Also das war ziemlich zäh und dann haben wir eben diese, also auch mit anderen Gruppen dann noch zusammen so eine Aktion gemacht auf dem Domplatz.
01:19:44.510	SPEAKER_01	Wie hieß die denn nochmal?
